"company","title","location","job_url","job_type","site","date_posted"
"Distribusion Technologies","Senior Python Software Engineer, Portal (all gender)","Berlin, Germany","https://www.linkedin.com/jobs/view/4397314331","","linkedin","2026-04-25"
"Distribusion Technologies","Senior Python Software Engineer, Demand (all gender)","Berlin, Germany","https://www.linkedin.com/jobs/view/4397301981","","linkedin","2026-04-25"
"HERE Technologies","Lead Software Engineer (AI/ML)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=2a9237f292d434cb","fulltime","indeed","2026-04-24"
"Rapid Data GmbH","Software Engineer (m/f/d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=e9f6d33062b2c9cf","fulltime","indeed","2026-04-24"
"1KOMMA5˚","Senior Data Engineer - Data Platform (m/f/d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=5577d02f017e52a1","fulltime","indeed","2026-04-24"
"getpress GmbH","Backend Engineer- AI Agents/Workflows (m/w/d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=c7a066531563fa73","fulltime","indeed","2026-04-24"
"idealo internet","(Senior) Software Engineer - Kotlin, Java, AWS (m|w|d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=88aebbec1e0d1f3a","fulltime","indeed","2026-04-24"
"Flix SE","Senior Software Engineer - Mobile/Android (m/f/d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=a037995ba171662d","","indeed","2026-04-24"
"Air Apps","Software Architect - Mobile","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=43845b84810fe054","fulltime","indeed","2026-04-24"
"Realtime Robotics","Software Engineer, Resolver Connectors","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=ff4d5fcb9160fc27","fulltime","indeed","2026-04-24"
"PayPal","Sr Machine Learning Engineer","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=ef9c4c5b7f4fed25","fulltime","indeed","2026-04-24"
"Flix SE","Senior Software Engineer - Mobile/Android (m/f/d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=b55dc674613bcede","","indeed","2026-04-24"
"Zasta GmbH","Senior Data Analytics Manager (w/m/d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=d5eedae3c1d19376","fulltime","indeed","2026-04-24"
"Bertrandt","Scrum Master (m/w/d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=4f6c8c18bca3fece","fulltime","indeed","2026-04-24"
"Mercor","Software Engineer I - Entry Level","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4405352011","","linkedin","2026-04-24"
"Rapid Pioneers Group","Junior Software Engineer (m/w/d) - (Frankfurt/ Remote)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4403774021","","linkedin","2026-04-24"
"Rapid Data","Software Engineer (m/f/d)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4403756200","","linkedin","2026-04-24"
"VAPA GmbH","FRONTEND SOFTWARE ENGINEER (M/W/D)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4406109330","","linkedin","2026-04-24"
"Helsing","Software Engineer - Backend","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4349519884","","linkedin","2026-04-24"
"catchHR Jobs","Software Developer (m/f/n)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4405333362","","linkedin","2026-04-24"
"wetter.com GmbH","Senior iOS Developer (m/f/d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=e76e6584a60f0314","fulltime","indeed","2026-04-24"
"KAYAK","Senior Java Software Engineer","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=d6490eabb2da014f","fulltime","indeed","2026-04-24"
"","Embedded Software Developer (m/w/d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=60b5cd51e8b51091","fulltime","indeed","2026-04-24"
"]init[ AG","Pega Lead System Architect (all genders)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=e741181a913ad34e","parttime, fulltime","indeed","2026-04-24"
"]init[ AG","Senior System Architect PEGA (all genders)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=7236d273d68924b9","parttime, fulltime","indeed","2026-04-24"
"]init[ AG","Senior TYPO3 Backend Developer (all genders)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=173032ec0d78331a","parttime, fulltime","indeed","2026-04-24"
"]init[ AG","Senior System Architect PEGA (all genders)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=ed007c167ac56568","parttime, fulltime","indeed","2026-04-24"
"]init[ AG","Senior TYPO3 Backend Developer (all genders)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=bf800ef8f468c02a","parttime, fulltime","indeed","2026-04-24"
"]init[ AG","Pega Lead System Architect (all genders)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=b1ac973a000de80c","parttime, fulltime","indeed","2026-04-24"
"","Devops Engineer (all genders)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=725b68f9be664261","fulltime","indeed","2026-04-24"
"","DevOps IT-Administrator (m/w/d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=b108c11c52db332c","fulltime","indeed","2026-04-24"
"Cardmarket.com","Devops Engineer (all genders)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4403758163","","linkedin","2026-04-24"
"VERBI Software GmbH","DevOps Engineer (m/f/x), SRE-focused","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4403748532","","linkedin","2026-04-24"
"Mindrift","DevOps Engineer (Automation Systems) - Freelance AI Trainer","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4406623159","","linkedin","2026-04-24"
"Findr","Site Reliability Engineer (SRE) – Kubernetes/Platform - Berlin - €110,000–120,000","Berlin, Germany","https://www.linkedin.com/jobs/view/4406633046","","linkedin","2026-04-24"
"Redcare Pharmacy","Senior Site Reliability Engineer (m/f/d)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4367021660","","linkedin","2026-04-24"
"CTS EVENTIM AG & Co. KGaA","Senior Akamai Engineer (m/f/d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=95d2288b3a4e42e5","fulltime","indeed","2026-04-24"
"Carbmee","Senior Ecosystem Marketing Manager","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=b6e24c794bfc18aa","fulltime","indeed","2026-04-24"
"HERE Technologies","(Sr) Technical Support Engineer Navigation & Infotainment","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=10826ab113a086b5","fulltime","indeed","2026-04-24"
"home24 SE","IT System Operations Engineer (m/w/d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=0d57b5c5d3ac9acd","fulltime","indeed","2026-04-24"
"AirHelp","Lead Product Designer - AirHelp Mobile App","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=fbcf4fef1a7ded32","fulltime","indeed","2026-04-24"
"legartis technology AG","Legal Engineer – Product (Berlin/Leipzig)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=b715d60f20df1bf1","fulltime","indeed","2026-04-24"
"7NXT","(Senior) Backend Engineer (m/f/d) - Golang","Berlin-Kreuzberg, BE, DE","https://de.indeed.com/viewjob?jk=131ce8e5e2870aea","fulltime","indeed","2026-04-24"
"ifp Privates Institut für Produktqualität","Systemadministrator / System Engineer – Microsoft Azure (m/w/d)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4403792357","","linkedin","2026-04-24"
"home24 SE","IT System Operations Engineer (m/w/d)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4403772705","","linkedin","2026-04-24"
"Langdock","Support Engineer","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4389203084","","linkedin","2026-04-24"
"ssystems GmbH","System Administrator Linux (m/w/d) für Open Source Applikationen","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4403730159","","linkedin","2026-04-24"
"Taktile","Senior Backend Engineer - Team Atlas","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=61aea1292a5c6387","fulltime","indeed","2026-04-24"
"lemon.markets","(Senior) Backend Engineer (f/m/x)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4406602733","","linkedin","2026-04-24"
"KlickBoost GmbH","Full Stack Developer (m/w/d)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4403701458","","linkedin","2026-04-24"
"Redcare Pharmacy","Backend Engineer (m/f/d)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4330793249","","linkedin","2026-04-24"
"lemon.markets","(Senior) Backend Engineer (f/m/x)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4406604778","","linkedin","2026-04-24"
"AI Republic","Full Stack Engineer","Berlin, Germany","https://www.linkedin.com/jobs/view/4403706772","","linkedin","2026-04-24"
"Taktile","Senior Backend Engineer - Team Decide","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4406611468","","linkedin","2026-04-24"
"ALTEN Germany","Full Stack Software Engineer (all gender)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4403207050","","linkedin","2026-04-24"
"GALVANY","Backend Engineer (m/w/d)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4369168484","","linkedin","2026-04-24"
"Taktile","Senior Backend Engineer - Team Atlas","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4406609571","","linkedin","2026-04-24"
"MSA Safety","Full Stack AI Application Developer","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=0100128580c6b919","fulltime","indeed","2026-04-24"
"MSA Safety","Full Stack AI Application Developer","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=cc789ac687247741","fulltime","indeed","2026-04-24"
"enervis energy advisors GmbH","Full Stack Web Developer (m/w/d)","Berlin-Kreuzberg, BE, DE","https://de.indeed.com/viewjob?jk=392a6cf349677779","","indeed","2026-04-24"
"Finmas GmbH","Frontend Entwickler React / TypeScript im Banking‑Umfeld (w/m/d)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4403720582","","linkedin","2026-04-24"
"Findr","Frontend Developer – React / Next.js – New eSports/Streaming Platform - €95k","Berlin, Germany","https://www.linkedin.com/jobs/view/4406304147","","linkedin","2026-04-24"
"SAP","(Senior) Developer (f/m/d) for Sovereign Cloud Onsite / ApeiroRA / EU AI Projects","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=b9b5cc82cd332acb","fulltime","indeed","2026-04-24"
"SAP","(Senior) Developer (f/m/d) for Sovereign Cloud Onsite / ApeiroRA / EU AI Projects","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=6baf4f3435789d28","parttime, fulltime","indeed","2026-04-24"
"Nebius","Principal Solutions Architect","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=70aa55d9eef2dc88","","indeed","2026-04-24"
"Median Kliniken","AI Fullstack - Developer (m/w/d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=3d53a50e38ec3599","fulltime","indeed","2026-04-24"
"Mindrift","Freelance Data Scraping Engineer (Python)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4406169467","","linkedin","2026-04-24"
"Mindrift","Senior Python Systems Developer - Functional Testing Project","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4403791861","","linkedin","2026-04-24"
"Mindrift","Senior Python Developer - Code Migration Specialist","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4403755878","","linkedin","2026-04-24"
"virtual7 GmbH","Frontend React Developer (m/w/d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=19b12f8a04dc6512","fulltime","indeed","2026-04-24"
"Air Apps","React Native Engineer","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=5a08ea3aab092f19","fulltime","indeed","2026-04-24"
"Diebold Nixdorf","Java Developer (m/f/d)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4208184414","","linkedin","2026-04-24"
"ALTEN Germany","Full Stack Software Engineer (all gender)","Berlin, Germany","https://www.linkedin.com/jobs/view/4402892612","","linkedin","2026-04-24"
"MEDIAN Unternehmensgruppe B.V. & Co. KG","AI Fullstack - Developer (m/w/d)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4403718692","","linkedin","2026-04-24"
"Avaloq","Software Engineer (PL/SQL)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4404759076","","linkedin","2026-04-23"
"Conductor","Staff/Principal SRE Engineer","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=d8b498bc8529425f","fulltime","indeed","2026-04-23"
"Deutsche Bank","Senior Software Engineer (Java) (f/m/x) - TFL Booking Platform (Lending)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=6a54bd29d70f70c8","fulltime","indeed","2026-04-23"
"Sunday Natural","Senior Odoo Developer (all genders)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=3c63e7dbe0f29ebb","fulltime","indeed","2026-04-23"
"Sunday Natural","Senior Python Developer (all genders)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=f27ed61dbf5f0aa1","fulltime","indeed","2026-04-23"
"HOLOPLOT GmbH","Engineering Manager - Software Engineering (f/m/d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=c5d5a6ce03150c39","fulltime","indeed","2026-04-23"
"ABOUT YOU SE & Co. KG","Senior Backend Engineer - BI APP (all genders)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=3eb547b87abdfc0b","fulltime","indeed","2026-04-23"
"Avaloq","Software Engineer (PL/SQL)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=b69733f2a31ee89c","fulltime","indeed","2026-04-23"
"Meyer Sound","Software Engineer","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4383503248","","linkedin","2026-04-23"
"samedi GmbH","Senior Software Engineer (d/f/m)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4402861809","","linkedin","2026-04-23"
"Zeta Global","Senior Software Engineer","Berlin, Germany","https://www.linkedin.com/jobs/view/4377397408","","linkedin","2026-04-23"
"Sopra Steria","Dev Ops Engineer","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=0778114797778fc2","","indeed","2026-04-23"
"Green Fusion GmbH","Senior DevOps Engineer (m/w/d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=caf49339faf8d4cd","fulltime","indeed","2026-04-23"
"Allgeier Public","DevOps Engineer (m/w/d)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4405828329","","linkedin","2026-04-23"
"Halon","DevOps Engineer","Berlin, Germany","https://www.linkedin.com/jobs/view/4405695417","","linkedin","2026-04-23"
"Machine Learning Reply GmbH","DevOps/ML Engineer (m/f/d)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4405633070","","linkedin","2026-04-23"
"Green Fusion","Senior DevOps Engineer (m/w/d)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4403246091","","linkedin","2026-04-23"
"Lieferando","Senior Product Analyst - Courier App Experience","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=9a9cb9d08657d8f8","fulltime","indeed","2026-04-23"
"Federal Ministry for Economic Cooperation and Development (BMZ)","Informatiker - Netzwerktechnik (m/w/d)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4405857194","","linkedin","2026-04-23"
"Amboss","Backend Engineer, Content-API (Go/React)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=2395a6e73fa2638d","fulltime","indeed","2026-04-23"
"]init[ AG","Softwareentwickler Java CMS (all genders)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=6582ebb6beab68df","parttime, fulltime","indeed","2026-04-23"
"adsquare GmbH","Senior Backend Engineer - JVM (Java/Kotlin) & AWS","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=62b4249e539a76cf","fulltime","indeed","2026-04-23"
"Aegiron Infrastructure Solutions UG","Founding Software Engineer","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=cbd54a1050ade450","fulltime","indeed","2026-04-23"
"ABOUT YOU SE & Co. KG","Senior Backend Engineer - BI APP (all genders)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=79ce916be9c7777f","fulltime","indeed","2026-04-23"
"Sunday Natural","Magento Frontend Developer (all genders)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=1443ead0a9cb3561","fulltime","indeed","2026-04-23"
"Helsing","Frontend Engineer","Berlin, Germany","https://www.linkedin.com/jobs/view/4405628833","","linkedin","2026-04-23"
"Xenon7","Python Developer (AWS) Europe","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=a902994a89ece5d6","","indeed","2026-04-23"
"SAP","PhD Internship (f/m/d) - AI Research - Foundation Models on Structured Data","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=c2dfd2b7b0df9b67","fulltime, internship","indeed","2026-04-23"
"AMBOSS","Software Engineer (Python/React)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4348073626","","linkedin","2026-04-23"
"]init[ - Services for the eSociety","Softwareentwickler Java CMS (all genders)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4405664155","","linkedin","2026-04-23"
"20°","(Senior) Full-Stack Software Engineer (m/w/d)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4402488622","","linkedin","2026-04-23"
"Lightspeed Commerce","Senior Software Developer (Java) - Third Party Ecosystem (all genders)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4402840064","","linkedin","2026-04-23"
"Mercor","Software Engineer","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4405258242","","linkedin","2026-04-22"
"Intercom","Software Engineer","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4333745022","","linkedin","2026-04-22"
"Westernacher Solutions","(Junior) Fullstack Software Developer  (w/m/d)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4345994865","","linkedin","2026-04-22"
"Wolt","Backend Engineer (Python/Go) - Consumer Platform Team","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4372523542","","linkedin","2026-04-22"
"Reonic","Software Engineer - Fullstack (m/f/d)","Berlin, Germany","https://www.linkedin.com/jobs/view/4405214818","","linkedin","2026-04-22"
"Marley Spoon","Engineering Manager","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=9b7e5276f46d2939","","indeed","2026-04-22"
"catchHR Jobs","Software Developer (m/f/n)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4404425356","","linkedin","2026-04-22"
"GROPYUS","Senior Software Engineer - 1 year Fixed term contract","Berlin, Germany","https://www.linkedin.com/jobs/view/4404998711","","linkedin","2026-04-22"
"EYE SECURITY","Infrastructure Engineer III - AWS, Terraform (f/m/x)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=7826aa73d94135eb","fulltime","indeed","2026-04-22"
"Caspar-Health","DevSecOps/DevOps Engineer (all identities)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=7c80343fae275e68","fulltime","indeed","2026-04-22"
"Westernacher Solutions","DevOps Engineer (w/m/d)","Berlin, Germany","https://www.linkedin.com/jobs/view/4346053637","","linkedin","2026-04-22"
"Westernacher Solutions","DevOps Engineer (w/m/d)","Berlin, Germany","https://www.linkedin.com/jobs/view/4331432148","","linkedin","2026-04-22"
"Caspar Health","DevSecOps/DevOps Engineer (all identities)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4402477519","","linkedin","2026-04-22"
"Holtzbrinck Publishing Group","AI Engineer (m/f/d) - Graduate Program","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=9963f84e122740a0","fulltime","indeed","2026-04-22"
"N26","Senior Site Reliability Engineer - Access Team","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=2cf8a33cf59e9aa7","","indeed","2026-04-22"
"N26","Senior Site Reliability Engineer - Infrastructure","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=d37873bf9e1b5548","","indeed","2026-04-22"
"Holtzbrinck","AI Engineer (m/f/d) - Graduate Program","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=deae72c3851b408d","fulltime","indeed","2026-04-22"
"Tesla","Electronic Systems Engineering Technician (m/w/d)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4405454096","","linkedin","2026-04-22"
"mobile.de","Agentic Systems Engineer (d/f/m)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4405261325","","linkedin","2026-04-22"
"Lightspeed","Senior Software Developer (Java) - Third Party Ecosystem (all genders)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=4469984ac99274e1","fulltime","indeed","2026-04-22"
"Lightspeed","Senior Software Developer (Java) - Users & Roles (all genders)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=d3ccb7423e3d6796","fulltime","indeed","2026-04-22"
"Octopus Energy","Backend Developer (Mid/Senior) (m/w/d)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4405216237","","linkedin","2026-04-22"
"IMAGO","Senior Full-Stack Web Engineer (f/m/d)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4395429812","","linkedin","2026-04-22"
"Gallmond GmbH","KI-Developer / KI-Manager (m/w/d) – 100 % Remote","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=c8cf12ee2d6e4fcb","","indeed","2026-04-22"
"GetYourGuide","Senior Software Engineer, Developer Enablement","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=2fa97f7be12e7ffc","","indeed","2026-04-22"
"Mercor","Python Developer Remote","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4405247451","","linkedin","2026-04-22"
"Mindrift","Optical Engineer with Python - Freelance AI Trainer","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4404974916","","linkedin","2026-04-22"
"GetYourGuide","Software Engineer, Developer Enablement","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=26d9837295e12424","","indeed","2026-04-22"
"Westernacher Solutions","Senior Java Software Developer (w/m/d)","Berlin, Germany","https://www.linkedin.com/jobs/view/4364462415","","linkedin","2026-04-22"
"Delivery Hero","Manager, Software Engineering, Java/Kotlin -  (Logistics, Workforce)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4381044163","","linkedin","2026-04-22"
"Eduneon","Senior Full Stack Engineer (Europe - remote)","Berlin, Germany","https://www.linkedin.com/jobs/view/4402451910","","linkedin","2026-04-22"
"Mercor","Python Software Engineer","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4403969380","","linkedin","2026-04-21"
"Enpal","Frontend Engineering Internship (f/m/x)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4393540256","","linkedin","2026-04-21"
"MaibornWolff GmbH","Cloud Platform Engineer (m/w/d) DevOps","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=0fd35bdfe707d7ab","parttime, fulltime","indeed","2026-04-21"
"Conductor","Staff DevOps Engineer","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=834fa25b4e4ed404","fulltime","indeed","2026-04-21"
"BIOTRONIK","Karrierechancen: Infrastructure Engineer / Plattform SRE (w/m/d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=5a84b4c4b22bb228","fulltime","indeed","2026-04-21"
"1inch","Senior DevOps Engineer","Berlin, Germany","https://www.linkedin.com/jobs/view/4403990376","","linkedin","2026-04-21"
"Doctolib","Software Engineer Java/Kotlin (x/f/m)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=b4045513efe84527","fulltime","indeed","2026-04-21"
"Forto","Senior Software Engineer – Shipment","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4404802153","","linkedin","2026-04-21"
"Next Ventures","AI Engineer - Agent Systems - Berlin OR Remote | €110k","Berlin, Germany","https://www.linkedin.com/jobs/view/4401939913","","linkedin","2026-04-21"
"Optimus Search","Embedded Software Engineer","Berlin, Germany","https://www.linkedin.com/jobs/view/4401930869","","linkedin","2026-04-21"
"Trust In SODA","Senior Software Engineer","Berlin, Germany","https://www.linkedin.com/jobs/view/4403936366","","linkedin","2026-04-21"
"Doctolib","Software Engineer Java/Kotlin (x/f/m)","Berlin, Germany","https://www.linkedin.com/jobs/view/4404589970","","linkedin","2026-04-21"
"BIOTRONIK","Infrastructure Engineer / Plattform SRE (w/m/d)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4404571069","","linkedin","2026-04-21"
"ExB Group","Senior Software Engineer – KI Agenten (all people)","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4401916582","","linkedin","2026-04-21"
"Atlantic","Founding DevOps Engineer (SRE) @ AI Identity Cybersecurity Venture, Berlin","Berlin, Germany","https://www.linkedin.com/jobs/view/4398271753","","linkedin","2026-04-21"
"Riot Games","Senior Systems Engineer","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4397057658","","linkedin","2026-04-21"
"Amazon Web Services (AWS)","DevOPS/Systems Engineer, Managed Operations","Berlin, Germany","https://www.linkedin.com/jobs/view/4313223964","","linkedin","2026-04-21"
